Gene 1,Gene 2
51755.0,4155.0
91754.0,4155.0
11011.0,4155.0
5603.0,4155.0
9874.0,4155.0
4099.0,4155.0
55589.0,4155.0
10140.0,4093.0
2313.0,4093.0
11034.0,4093.0
4089.0,4093.0
4087.0,4093.0
4088.0,4093.0
2896.0,4093.0
5318.0,4093.0
79987.0,4093.0
5069.0,4093.0
8544.0,4093.0
4041.0,4093.0
23451.0,4093.0
119587.0,4093.0
23086.0,4093.0
5989.0,4093.0
23592.0,4093.0
201516.0,4093.0
1877.0,4093.0
79048.0,4093.0
405.0,4093.0
83744.0,4093.0
84914.0,4093.0
1442.0,4093.0
64333.0,4093.0
27043.0,4093.0
9070.0,4093.0
5660.0,4093.0
9652.0,4093.0
55577.0,4093.0
64374.0,4093.0
9093.0,4093.0
22943.0,4093.0
8761.0,4093.0
10274.0,4093.0
9662.0,4093.0
23650.0,4093.0
132884.0,4093.0
57492.0,4093.0
57134.0,4093.0
3646.0,4093.0
79586.0,4093.0
63891.0,4093.0
80325.0,4093.0
5714.0,4093.0
7403.0,4093.0
8663.0,4093.0
5529.0,4093.0
23355.0,4093.0
10048.0,4093.0
9646.0,4093.0
4299.0,4093.0
56949.0,4093.0
8888.0,4093.0
5467.0,4093.0
8665.0,4093.0
11177.0,4093.0
9640.0,4093.0
54893.0,4093.0
10905.0,4093.0
55611.0,4093.0
55236.0,4093.0
64795.0,4093.0
5256.0,4093.0
7266.0,4093.0
6904.0,4093.0
10971.0,4093.0
2512.0,4093.0
57104.0,4093.0
10903.0,4093.0
23049.0,4093.0
7337.0,4093.0
81624.0,4093.0
1583.0,4093.0
81570.0,4093.0
55769.0,4093.0
4245.0,4093.0
160.0,4093.0
51676.0,4093.0
4125.0,4093.0
55898.0,4093.0
29979.0,4093.0
56893.0,4093.0
9839.0,4093.0
8543.0,4093.0
26508.0,4093.0
9320.0,4093.0
60.0,4093.0
2335.0,4093.0
7013.0,4093.0
64129.0,4093.0
6711.0,4093.0
4152.0,4093.0
51523.0,4093.0
79230.0,4093.0
10140.0,29883.0
26986.0,29883.0
10766.0,29883.0
694.0,29883.0
10950.0,29883.0
57472.0,29883.0
10140.0,4082.0
5578.0,4082.0
5585.0,4082.0
5579.0,4082.0
10140.0,4091.0
7046.0,4091.0
4092.0,4091.0
860.0,4091.0
658.0,4091.0
11171.0,4091.0
57154.0,4091.0
10617.0,4091.0
54778.0,4091.0
10140.0,22955.0
1912.0,22955.0
1911.0,22955.0
22955.0,22955.0
3098.0,22955.0
11313.0,22955.0
8834.0,22955.0
9463.0,358.0
2048.0,358.0
358.0,358.0
9463.0,1947.0
7074.0,1947.0
2048.0,1947.0
10580.0,1947.0
8440.0,1947.0
6386.0,1947.0
2047.0,1947.0
1947.0,1947.0
5783.0,1947.0
5998.0,1947.0
23426.0,1947.0
9463.0,2834.0
2834.0,2834.0
51052.0,2834.0
9463.0,2913.0
5494.0,2913.0
6386.0,2913.0
801.0,2913.0
160622.0,2913.0
9463.0,7832.0
3276.0,7832.0
4093.0,7832.0
29883.0,7832.0
9337.0,7832.0
9463.0,55805.0
9463.0,9463.0
2048.0,9463.0
2892.0,9463.0
5582.0,9463.0
1948.0,9463.0
8161.0,9463.0
2891.0,9463.0
2893.0,9463.0
2917.0,9463.0
7874.0,9463.0
2395.0,9463.0
2672.0,9463.0
4287.0,9463.0
6314.0,9463.0
375.0,9463.0
377.0,9463.0
8328.0,9463.0
9463.0,6531.0
7041.0,6531.0
6622.0,6531.0
6531.0,6531.0
9463.0,23426.0
367.0,23426.0
1948.0,23426.0
1464.0,23426.0
2314.0,23426.0
9463.0,50848.0
5578.0,50848.0
50848.0,50848.0
1457.0,50848.0
2151.0,50848.0
6449.0,50848.0
57530.0,50848.0
9463.0,83700.0
9463.0,23152.0
2553.0,23152.0
6310.0,23152.0
7095.0,23152.0
10346.0,23152.0
9463.0,26278.0
81.0,26278.0
9463.0,54840.0
7515.0,54840.0
3096.0,54840.0
23005.0,54840.0
4155.0,54840.0
4591.0,54840.0
51760.0,54840.0
9857.0,54840.0
51193.0,54840.0
9463.0,56970.0
29950.0,56970.0
7347.0,56970.0
9098.0,56970.0
9463.0,2890.0
5578.0,2890.0
5566.0,2890.0
7220.0,2890.0
841.0,2890.0
8878.0,2890.0
818.0,2890.0
6386.0,2890.0
3579.0,2890.0
9456.0,2890.0
1739.0,2890.0
2036.0,2890.0
2037.0,2890.0
85461.0,2890.0
56850.0,2890.0
2890.0,2890.0
10369.0,2890.0
11218.0,2117.0
11218.0,6628.0
1660.0,6628.0
10419.0,6628.0
6814.0,6628.0
9150.0,6628.0
6628.0,6628.0
8161.0,6628.0
6606.0,6628.0
6499.0,6628.0
6634.0,6628.0
6632.0,6628.0
6813.0,6628.0
1207.0,6628.0
10285.0,6628.0
8940.0,6628.0
25929.0,6628.0
50628.0,6628.0
6607.0,6628.0
134353.0,6628.0
79084.0,6628.0
11193.0,6628.0
10421.0,6628.0
11171.0,6628.0
79760.0,6628.0
79833.0,6628.0
26058.0,6628.0
5684.0,6628.0
11218.0,6606.0
1660.0,6606.0
3837.0,6606.0
6814.0,6606.0
27257.0,6606.0
9406.0,6606.0
6606.0,6606.0
6634.0,6606.0
6632.0,6606.0
6813.0,6606.0
25929.0,6606.0
10492.0,6606.0
3192.0,6606.0
8880.0,6606.0
5430.0,6606.0
11171.0,6606.0
27258.0,6606.0
6633.0,6606.0
7073.0,6606.0
10236.0,6606.0
57819.0,6606.0
25804.0,6606.0
23658.0,6606.0
11157.0,6606.0
51690.0,6606.0
54433.0,6606.0
79760.0,6606.0
26578.0,6606.0
2661.0,6606.0
10248.0,6606.0
3609.0,6606.0
11218.0,9612.0
3065.0,9612.0
6667.0,9612.0
367.0,9612.0
8202.0,9612.0
8841.0,9612.0
9759.0,9612.0
4605.0,9612.0
7067.0,9612.0
7068.0,9612.0
8856.0,9612.0
23054.0,9612.0
6777.0,9612.0
6776.0,9612.0
22938.0,9612.0
7704.0,9612.0
5914.0,9612.0
1147.0,9612.0
10014.0,9612.0
8819.0,9612.0
23013.0,9612.0
51564.0,9612.0
9139.0,9612.0
9541.0,9612.0
10438.0,9612.0
83933.0,9612.0
4792.0,9612.0
6498.0,9612.0
861.0,9612.0
11218.0,9611.0
6667.0,9611.0
2114.0,9611.0
8841.0,9611.0
4605.0,9611.0
7067.0,9611.0
7068.0,9611.0
9611.0,9611.0
10062.0,9611.0
5467.0,9611.0
7376.0,9611.0
7704.0,9611.0
10002.0,9611.0
2874.0,9611.0
5134.0,9611.0
10014.0,9611.0
6310.0,9611.0
8819.0,9611.0
23013.0,9611.0
9734.0,9611.0
9139.0,9611.0
10438.0,9611.0
8820.0,9611.0
1105.0,9611.0
9975.0,9611.0
9572.0,9611.0
2649.0,9611.0
23493.0,9611.0
10771.0,9611.0
79718.0,9611.0
1602.0,9611.0
6498.0,9611.0
2113.0,9611.0
9666.0,9611.0
3516.0,9611.0
22907.0,9611.0
11218.0,6633.0
6814.0,6633.0
6813.0,6633.0
25929.0,6633.0
50628.0,6633.0
6607.0,6633.0
79084.0,6633.0
11171.0,6633.0
6633.0,6633.0
57819.0,6633.0
11157.0,6633.0
79760.0,6633.0
6636.0,6633.0
79833.0,6633.0
10524.0,6633.0
11218.0,6634.0
10419.0,6634.0
6814.0,6634.0
6813.0,6634.0
25929.0,6634.0
6607.0,6634.0
79084.0,6634.0
11171.0,6634.0
27258.0,6634.0
51690.0,6634.0
79760.0,6634.0
79833.0,6634.0
11218.0,6632.0
84316.0,6632.0
10419.0,6632.0
25929.0,6632.0
50628.0,6632.0
6607.0,6632.0
79084.0,6632.0
6633.0,6632.0
11218.0,6813.0
6814.0,6813.0
50628.0,6813.0
8773.0,6813.0
6809.0,6813.0
2054.0,6813.0
11218.0,6636.0
6607.0,6636.0
79084.0,6636.0
23658.0,6636.0
5684.0,6636.0
11218.0,6637.0
7088.0,6637.0
6634.0,6637.0
6607.0,6637.0
1400.0,6637.0
2661.0,6637.0
6636.0,6637.0
6867.0,6637.0
11218.0,3066.0
9869.0,3066.0
8204.0,3066.0
1616.0,3066.0
7067.0,3066.0
7068.0,3066.0
7157.0,3066.0
9184.0,3066.0
25942.0,3066.0
1457.0,3066.0
1459.0,3066.0
11331.0,3066.0
8726.0,3066.0
55662.0,3066.0
5993.0,3066.0
23013.0,3066.0
84168.0,3066.0
5947.0,3066.0
23186.0,3066.0
84525.0,3066.0
9541.0,3066.0
83933.0,3066.0
163126.0,3066.0
150572.0,3066.0
1789.0,3066.0
25855.0,3066.0
51317.0,3066.0
84312.0,3066.0
5371.0,3066.0
64375.0,3066.0
11218.0,1660.0
1660.0,1660.0
26993.0,1660.0
5430.0,1660.0
6629.0,1660.0
8932.0,1660.0
5970.0,1660.0
3609.0,1660.0
3069.0,1660.0
11218.0,6635.0
6634.0,6635.0
25929.0,6635.0
6607.0,6635.0
79084.0,6635.0
11171.0,6635.0
27258.0,6635.0
57819.0,6635.0
25804.0,6635.0
23658.0,6635.0
79760.0,6635.0
6636.0,6635.0
79833.0,6635.0
6635.0,6635.0
6637.0,6635.0
7088.0,2290.0
7090.0,2290.0
3065.0,2290.0
4086.0,2290.0
10765.0,2290.0
1937.0,2290.0
7088.0,7403.0
7088.0,9643.0
3065.0,9643.0
25942.0,9643.0
93621.0,9643.0
7088.0,7404.0
7089.0,7404.0
7088.0,983.0
4067.0,983.0
1601.0,983.0
5300.0,983.0
5422.0,983.0
5111.0,983.0
4616.0,983.0
10912.0,983.0
7157.0,983.0
1785.0,983.0
5757.0,983.0
4609.0,983.0
675.0,983.0
8900.0,983.0
7704.0,983.0
2176.0,983.0
2175.0,983.0
10615.0,983.0
55165.0,983.0
7465.0,983.0
1022.0,983.0
9133.0,983.0
2810.0,983.0
983.0,983.0
2534.0,983.0
64689.0,983.0
5518.0,983.0
3306.0,983.0
9088.0,983.0
994.0,983.0
995.0,983.0
81620.0,983.0
890.0,983.0
891.0,983.0
29883.0,983.0
5519.0,983.0
57448.0,983.0
1033.0,983.0
898.0,983.0
1647.0,983.0
2068.0,983.0
4661.0,983.0
8208.0,983.0
11178.0,983.0
10600.0,983.0
10524.0,983.0
4332.0,983.0
7088.0,379.0
23204.0,379.0
6638.0,379.0
7088.0,5272.0
7157.0,5272.0
2547.0,5272.0
1915.0,5272.0
837.0,5272.0
2661.0,5272.0
2597.0,5272.0
1891.0,5272.0
2634.0,5272.0
7088.0,5050.0
7157.0,5050.0
2547.0,5050.0
1915.0,5050.0
1400.0,5050.0
2661.0,5050.0
5050.0,5050.0
2597.0,5050.0
1891.0,5050.0
387082.0,5050.0
2634.0,5050.0
7088.0,1031.0
7157.0,1031.0
10589.0,1031.0
333.0,1031.0
7088.0,6362.0
7157.0,6362.0
1915.0,6362.0
1400.0,6362.0
7088.0,8894.0
7157.0,8894.0
1457.0,8894.0
7704.0,8894.0
1400.0,8894.0
1967.0,8894.0
8890.0,8894.0
8893.0,8894.0
1460.0,8894.0
333.0,8894.0
7088.0,5717.0
4086.0,5717.0
9094.0,5717.0
4089.0,5717.0
4087.0,5717.0
4088.0,5717.0
4090.0,5717.0
7157.0,5717.0
1915.0,5717.0
9001.0,5717.0
1400.0,5717.0
2661.0,5717.0
2597.0,5717.0
5764.0,5717.0
7088.0,403.0
7157.0,403.0
23568.0,403.0
7088.0,1822.0
836.0,1822.0
1822.0,1822.0
7431.0,1822.0
834.0,1822.0
83737.0,1822.0
9863.0,1822.0
1397.0,1822.0
782.0,1822.0
10015.0,1822.0
1760.0,1822.0
377.0,1822.0
862.0,1822.0
7088.0,3117.0
9094.0,3117.0
972.0,3117.0
333.0,3117.0
7088.0,56144.0
9869.0,56144.0
9094.0,56144.0
7157.0,56144.0
1915.0,56144.0
2661.0,56144.0
2597.0,56144.0
333.0,56144.0
7088.0,2079.0
3312.0,2079.0
9869.0,2079.0
9094.0,2079.0
7157.0,2079.0
1457.0,2079.0
9150.0,2079.0
1459.0,2079.0
7088.0,53826.0
9564.0,53826.0
9094.0,53826.0
7157.0,53826.0
2661.0,53826.0
5987.0,53826.0
7088.0,8880.0
7431.0,8880.0
1107.0,8880.0
1400.0,8880.0
4653.0,8880.0
22827.0,8880.0
7088.0,9921.0
9869.0,9921.0
1287.0,9921.0
1915.0,9921.0
7088.0,55643.0
9869.0,55643.0
9094.0,55643.0
7157.0,55643.0
1915.0,55643.0
1400.0,55643.0
2661.0,55643.0
2597.0,55643.0
5764.0,55643.0
197131.0,55643.0
2634.0,55643.0
7088.0,55734.0
9869.0,55734.0
9094.0,55734.0
57596.0,55734.0
23281.0,55734.0
7088.0,5427.0
1915.0,5427.0
10284.0,5427.0
56655.0,5427.0
10524.0,5427.0
7088.0,10200.0
9094.0,10200.0
7157.0,10200.0
2512.0,10200.0
5394.0,10200.0
11244.0,10200.0
2661.0,10200.0
333.0,10200.0
7088.0,54544.0
7431.0,54544.0
1107.0,54544.0
1915.0,54544.0
333.0,54544.0
5764.0,54544.0
7088.0,7088.0
3572.0,7088.0
3087.0,7088.0
5216.0,7088.0
5423.0,7088.0
6118.0,7088.0
7089.0,7088.0
639.0,7088.0
6496.0,7088.0
864.0,7088.0
3170.0,7088.0
55502.0,7088.0
7083.0,7088.0
3336.0,7088.0
2948.0,7088.0
4487.0,7088.0
6303.0,7088.0
6495.0,7088.0
5828.0,7088.0
4990.0,7088.0
10736.0,7088.0
7088.0,9802.0
9146.0,9802.0
9531.0,9802.0
11059.0,9802.0
10254.0,9802.0
7314.0,9802.0
54472.0,9802.0
6310.0,9802.0
9802.0,9802.0
10241.0,9802.0
1617.0,9802.0
1618.0,9802.0
4005.0,9802.0
6233.0,9802.0
84528.0,9802.0
4698.0,9802.0
90060.0,9802.0
7316.0,9802.0
54932.0,9802.0
7088.0,10301.0
9869.0,10301.0
7157.0,10301.0
5682.0,10301.0
1915.0,10301.0
10813.0,10301.0
2661.0,10301.0
1937.0,10301.0
51003.0,10301.0
6470.0,10301.0
10524.0,10301.0
197131.0,10301.0
5826.0,10301.0
7088.0,3280.0
5578.0,3280.0
23411.0,3280.0
55502.0,3280.0
29979.0,3280.0
23493.0,3280.0
6774.0,3280.0
3146.0,3280.0
2290.0,3280.0
7088.0,6927.0
6714.0,6927.0
1387.0,6927.0
2033.0,6927.0
8850.0,6927.0
3172.0,6927.0
5881.0,6927.0
2353.0,6927.0
6927.0,6927.0
5451.0,6927.0
1045.0,6927.0
6928.0,6927.0
140628.0,6927.0
7088.0,861.0
3725.0,861.0
1051.0,861.0
5079.0,861.0
204851.0,861.0
863.0,861.0
6839.0,861.0
1998.0,861.0
10413.0,861.0
28996.0,861.0
7089.0,861.0
2353.0,861.0
9139.0,861.0
2000.0,861.0
50943.0,861.0
6901.0,861.0
7088.0,51176.0
4086.0,51176.0
4851.0,51176.0
4089.0,51176.0
4087.0,51176.0
2033.0,51176.0
4088.0,51176.0
3838.0,51176.0
3836.0,51176.0
7343.0,51176.0
6955.0,51176.0
51701.0,51176.0
51588.0,51176.0
5308.0,51176.0
60529.0,51176.0
1044.0,51176.0
4286.0,51176.0
7088.0,3146.0
3190.0,3146.0
6908.0,3146.0
5578.0,3146.0
836.0,3146.0
5591.0,3146.0
5925.0,3146.0
6872.0,3146.0
367.0,3146.0
7050.0,3146.0
1051.0,3146.0
5340.0,3146.0
5327.0,3146.0
7157.0,3146.0
5989.0,3146.0
177.0,3146.0
7161.0,3146.0
1452.0,3146.0
1463.0,3146.0
7097.0,3146.0
1400.0,3146.0
7089.0,3146.0
4790.0,3146.0
2077.0,3146.0
5523.0,3146.0
54345.0,3146.0
7538.0,3146.0
55806.0,3146.0
5970.0,3146.0
4335.0,3146.0
10664.0,3146.0
7030.0,3146.0
5460.0,3146.0
4204.0,3146.0
5896.0,3146.0
2296.0,3146.0
474.0,3146.0
3171.0,3146.0
147912.0,3146.0
63974.0,3146.0
83937.0,3146.0
3065.0,2122.0
1387.0,2122.0
4088.0,2122.0
1487.0,2122.0
1488.0,2122.0
9759.0,2122.0
8850.0,2122.0
3065.0,5245.0
5925.0,5245.0
9611.0,5245.0
7157.0,5245.0
5934.0,5245.0
1869.0,5245.0
6595.0,5245.0
4294.0,5245.0
6597.0,5245.0
25942.0,5245.0
387082.0,5245.0
3065.0,5111.0
5591.0,5111.0
2033.0,5111.0
1660.0,5111.0
10514.0,5111.0
5111.0,5111.0
1021.0,5111.0
4616.0,5111.0
10912.0,5111.0
7515.0,5111.0
7486.0,5111.0
7520.0,5111.0
6117.0,5111.0
5757.0,5111.0
2237.0,5111.0
5982.0,5111.0
10923.0,5111.0
1028.0,5111.0
4437.0,5111.0
10036.0,5111.0
3621.0,5111.0
990.0,5111.0
3364.0,5111.0
5883.0,5111.0
5429.0,5111.0
4595.0,5111.0
10309.0,5111.0
27301.0,5111.0
5426.0,5111.0
2956.0,5111.0
5423.0,5111.0
4170.0,5111.0
1791.0,5111.0
27343.0,5111.0
30836.0,5111.0
10714.0,5111.0
253980.0,5111.0
63922.0,5111.0
79075.0,5111.0
5425.0,5111.0
27434.0,5111.0
54921.0,5111.0
26073.0,5111.0
5499.0,5111.0
5932.0,5111.0
7314.0,5111.0
9031.0,5111.0
5985.0,5111.0
81620.0,5111.0
6949.0,5111.0
57804.0,5111.0
11196.0,5111.0
11201.0,5111.0
3065.0,7026.0
8554.0,7026.0
9612.0,7026.0
4654.0,7026.0
8878.0,7026.0
2063.0,7026.0
8805.0,7026.0
53335.0,7026.0
64919.0,7026.0
2908.0,7026.0
3065.0,5925.0
10765.0,5925.0
5594.0,5925.0
6667.0,5925.0
1997.0,5925.0
3312.0,5925.0
5295.0,5925.0
3630.0,5925.0
25.0,5925.0
836.0,5925.0
5925.0,5925.0
6872.0,5925.0
367.0,5925.0
5601.0,5925.0
6689.0,5925.0
8841.0,5925.0
1051.0,5925.0
1487.0,5925.0
5422.0,5925.0
7052.0,5925.0
5079.0,5925.0
7343.0,5925.0
8503.0,5925.0
8525.0,5925.0
573.0,5925.0
839.0,5925.0
23054.0,5925.0
1877.0,5925.0
6597.0,5925.0
27043.0,5925.0
840.0,5925.0
841.0,5925.0
5501.0,5925.0
4609.0,5925.0
5579.0,5925.0
7112.0,5925.0
6839.0,5925.0
9643.0,5925.0
196.0,5925.0
1870.0,5925.0
1871.0,5925.0
1874.0,5925.0
5929.0,5925.0
7799.0,5925.0
6598.0,5925.0
6670.0,5925.0
6015.0,5925.0
5036.0,5925.0
6619.0,5925.0
4331.0,5925.0
4194.0,5925.0
10741.0,5925.0
5931.0,5925.0
5928.0,5925.0
22938.0,5925.0
8535.0,5925.0
8575.0,5925.0
7375.0,5925.0
905.0,5925.0
8900.0,5925.0
5932.0,5925.0
9321.0,5925.0
8507.0,5925.0
10131.0,5925.0
2444.0,5925.0
10403.0,5925.0
23741.0,5925.0
9810.0,5925.0
5927.0,5925.0
9984.0,5925.0
10933.0,5925.0
10620.0,5925.0
8804.0,5925.0
26574.0,5925.0
26959.0,5925.0
286826.0,5925.0
57786.0,5925.0
3275.0,5925.0
6502.0,5925.0
5813.0,5925.0
1053.0,5925.0
983.0,5925.0
2972.0,5925.0
843.0,5925.0
842.0,5925.0
5716.0,5925.0
1025.0,5925.0
835.0,5925.0
5478.0,5925.0
5500.0,5925.0
2976.0,5925.0
1019.0,5925.0
1017.0,5925.0
54796.0,5925.0
55814.0,5925.0
894.0,5925.0
4332.0,5925.0
3065.0,5926.0
8841.0,5926.0
23741.0,5926.0
3066.0,5926.0
3065.0,5934.0
6872.0,5934.0
7343.0,5934.0
8525.0,5934.0
6839.0,5934.0
1874.0,5934.0
10741.0,5934.0
22938.0,5934.0
8900.0,5934.0
5932.0,5934.0
8804.0,5934.0
26959.0,5934.0
1875.0,5934.0
55290.0,5934.0
2972.0,5934.0
4332.0,5934.0
3065.0,2287.0
3066.0,2287.0
7528.0,2287.0
3065.0,6886.0
6667.0,6886.0
5595.0,6886.0
2033.0,6886.0
8850.0,6886.0
25942.0,6886.0
1107.0,6886.0
11244.0,6886.0
54892.0,6886.0
64100.0,6886.0
4733.0,6886.0
3065.0,5757.0
836.0,5757.0
1387.0,5757.0
2033.0,5757.0
3838.0,5757.0
3837.0,5757.0
9611.0,5757.0
25942.0,5757.0
840.0,5757.0
6418.0,5757.0
5901.0,5757.0
3066.0,5757.0
7433.0,5757.0
23636.0,5757.0
10204.0,5757.0
11331.0,5757.0
6774.0,5757.0
3065.0,6667.0
5594.0,6667.0
6667.0,6667.0
1997.0,6667.0
3312.0,6667.0
6464.0,6667.0
836.0,6667.0
5595.0,6667.0
3054.0,6667.0
3159.0,6667.0
4087.0,6667.0
3091.0,6667.0
1051.0,6667.0
7157.0,6667.0
55729.0,6667.0
1869.0,6667.0
4609.0,6667.0
1457.0,6667.0
6721.0,6667.0
1870.0,6667.0
1871.0,6667.0
6670.0,6667.0
5928.0,6667.0
26574.0,6667.0
3066.0,6667.0
5705.0,6667.0
7704.0,6667.0
7528.0,6667.0
30812.0,6667.0
8473.0,6667.0
5813.0,6667.0
6671.0,6667.0
4208.0,6667.0
4209.0,6667.0
7071.0,6667.0
1316.0,6667.0
9314.0,6667.0
5914.0,6667.0
10291.0,6667.0
8863.0,6667.0
10848.0,6667.0
51341.0,6667.0
57708.0,6667.0
23126.0,6667.0
2551.0,6667.0
6874.0,6667.0
3172.0,6667.0
2099.0,6667.0
2100.0,6667.0
80063.0,6667.0
1958.0,6667.0
2113.0,6667.0
6663.0,6667.0
3065.0,546.0
2146.0,546.0
9759.0,546.0
1822.0,546.0
1616.0,546.0
4750.0,546.0
6840.0,546.0
3065.0,6839.0
4086.0,6839.0
10951.0,6839.0
1387.0,6839.0
2033.0,6839.0
8841.0,6839.0
4090.0,6839.0
64919.0,6839.0
5931.0,6839.0
5928.0,6839.0
3066.0,6839.0
1788.0,6839.0
23468.0,6839.0
6305.0,6839.0
10014.0,6839.0
1789.0,6839.0
5371.0,6839.0
23378.0,6839.0
3065.0,367.0
4086.0,367.0
5594.0,367.0
6667.0,367.0
2516.0,367.0
367.0,367.0
1387.0,367.0
4089.0,367.0
7341.0,367.0
8202.0,367.0
8648.0,367.0
4088.0,367.0
3091.0,367.0
9325.0,367.0
10514.0,367.0
7329.0,367.0
8554.0,367.0
2274.0,367.0
3817.0,367.0
9611.0,367.0
7818.0,367.0
5469.0,367.0
9063.0,367.0
834.0,367.0
573.0,367.0
857.0,367.0
27043.0,367.0
841.0,367.0
7110.0,367.0
10048.0,367.0
8805.0,367.0
5901.0,367.0
196.0,367.0
5036.0,367.0
8031.0,367.0
8431.0,367.0
10499.0,367.0
64324.0,367.0
190.0,367.0
55629.0,367.0
1956.0,367.0
7041.0,367.0
801.0,367.0
983.0,367.0
7251.0,367.0
51588.0,367.0
25898.0,367.0
1025.0,367.0
24148.0,367.0
7182.0,367.0
7181.0,367.0
5881.0,367.0
3169.0,367.0
6047.0,367.0
6840.0,367.0
10114.0,367.0
11140.0,367.0
9604.0,367.0
56924.0,367.0
6736.0,367.0
10957.0,367.0
2119.0,367.0
23132.0,367.0
11188.0,367.0
9733.0,367.0
57178.0,367.0
64800.0,367.0
2580.0,367.0
207.0,367.0
25803.0,367.0
1386.0,367.0
993.0,367.0
55827.0,367.0
10524.0,367.0
861.0,367.0
10513.0,367.0
6041.0,367.0
4306.0,367.0
5460.0,367.0
55062.0,367.0
1644.0,367.0
8450.0,367.0
3065.0,5467.0
2033.0,5467.0
8841.0,5467.0
9612.0,5467.0
1854.0,5467.0
4616.0,5467.0
10912.0,5467.0
5467.0,5467.0
3066.0,5467.0
23013.0,5467.0
604.0,5467.0
51564.0,5467.0
3065.0,1643.0
25.0,1643.0
55230.0,1643.0
1642.0,1643.0
3065.0,3065.0
2146.0,3065.0
9869.0,3065.0
1387.0,3065.0
4087.0,3065.0
8204.0,3065.0
3091.0,3065.0
8841.0,3065.0
7329.0,3065.0
1487.0,3065.0
1616.0,3065.0
6773.0,3065.0
7157.0,3065.0
9184.0,3065.0
25942.0,3065.0
3621.0,3065.0
3364.0,3065.0
5883.0,3065.0
1457.0,3065.0
863.0,3065.0
328.0,3065.0
8462.0,3065.0
5906.0,3065.0
6670.0,3065.0
5931.0,3065.0
5928.0,3065.0
26959.0,3065.0
3066.0,3065.0
7704.0,3065.0
10002.0,3065.0
10521.0,3065.0
1459.0,3065.0
10628.0,3065.0
11331.0,3065.0
57708.0,3065.0
1788.0,3065.0
9112.0,3065.0
51588.0,3065.0
8726.0,3065.0
55662.0,3065.0
54880.0,3065.0
8819.0,3065.0
5947.0,3065.0
10320.0,3065.0
9734.0,3065.0
8932.0,3065.0
5195.0,3065.0
10401.0,3065.0
11176.0,3065.0
1105.0,3065.0
23493.0,3065.0
10771.0,3065.0
6299.0,3065.0
163126.0,3065.0
5308.0,3065.0
6304.0,3065.0
55806.0,3065.0
1789.0,3065.0
10284.0,3065.0
53615.0,3065.0
9425.0,3065.0
3090.0,3065.0
25855.0,3065.0
60436.0,3065.0
29947.0,3065.0
23028.0,3065.0
51317.0,3065.0
64426.0,3065.0
57649.0,3065.0
5987.0,3065.0
84312.0,3065.0
5519.0,3065.0
1108.0,3065.0
602.0,3065.0
10524.0,3065.0
862.0,3065.0
4100.0,3065.0
3516.0,3065.0
8521.0,3065.0
7629.0,3065.0
126272.0,3065.0
22907.0,3065.0
3065.0,5984.0
5111.0,5984.0
5982.0,5984.0
63922.0,5984.0
5985.0,5984.0
1019.0,5984.0
5983.0,5984.0
23476.0,5984.0
3065.0,672.0
6667.0,672.0
545.0,672.0
836.0,672.0
3725.0,672.0
5925.0,672.0
4800.0,672.0
367.0,672.0
1387.0,672.0
6772.0,672.0
2033.0,672.0
1660.0,672.0
1487.0,672.0
7332.0,672.0
3838.0,672.0
5469.0,672.0
7283.0,672.0
3716.0,672.0
7157.0,672.0
7515.0,672.0
1869.0,672.0
6595.0,672.0
6597.0,672.0
4609.0,672.0
1457.0,672.0
2002.0,672.0
6776.0,672.0
7392.0,672.0
5888.0,672.0
2177.0,672.0
675.0,672.0
472.0,672.0
1874.0,672.0
5931.0,672.0
5928.0,672.0
5932.0,672.0
3066.0,672.0
2175.0,672.0
3717.0,672.0
11200.0,672.0
7158.0,672.0
5430.0,672.0
8315.0,672.0
9111.0,672.0
983.0,672.0
6790.0,672.0
9656.0,672.0
7415.0,672.0
7323.0,672.0
4790.0,672.0
84168.0,672.0
580.0,672.0
3726.0,672.0
3727.0,672.0
1477.0,672.0
4683.0,672.0
2099.0,672.0
1019.0,672.0
672.0,672.0
1017.0,672.0
4292.0,672.0
466.0,672.0
890.0,672.0
891.0,672.0
5970.0,672.0
207.0,672.0
595.0,672.0
31.0,672.0
8243.0,672.0
8314.0,672.0
59348.0,672.0
83990.0,672.0
5440.0,672.0
8543.0,672.0
9412.0,672.0
1460.0,672.0
64421.0,672.0
3065.0,5371.0
7046.0,5371.0
7048.0,5371.0
6667.0,5371.0
5925.0,5371.0
1387.0,5371.0
6996.0,5371.0
7341.0,5371.0
7050.0,5371.0
2033.0,5371.0
3087.0,5371.0
1432.0,5371.0
4602.0,5371.0
1616.0,5371.0
6722.0,5371.0
7067.0,5371.0
9612.0,5371.0
9611.0,5371.0
7157.0,5371.0
405.0,5371.0
25942.0,5371.0
4609.0,5371.0
7161.0,5371.0
5074.0,5371.0
8805.0,5371.0
7704.0,5371.0
6613.0,5371.0
4193.0,5371.0
3164.0,5371.0
4084.0,5371.0
26287.0,5371.0
5914.0,5371.0
11073.0,5371.0
1820.0,5371.0
904.0,5371.0
596.0,5371.0
5987.0,5371.0
5970.0,5371.0
5371.0,5371.0
6774.0,5371.0
1977.0,5371.0
2624.0,5371.0
59343.0,5371.0
6497.0,5371.0
6135.0,5371.0
55743.0,5371.0
2000.0,5371.0
3065.0,5981.0
836.0,5981.0
5111.0,5981.0
